,SC,GPDM,SSDATE,GPLB
4623,0,002938,20180918,深市中小板A股
4624,0,300748,20180921,深市创业板A股
4625,0,002936,20180919,深市中小板A股
4626,0,002937,20180926,深市中小板A股
4627,0,300749,20180925,深市创业板A股
4628,1,603810,20180917,沪市主板A股
4629,1,601162,20181019,沪市主板A股
4630,0,002939,20181026,深市中小板A股
4631,0,300694,20181015,深市创业板A股
4632,0,300760,20181016,深市创业板A股
4636,0,002940,20181023,深市中小板A股
4637,0,300674,20181107,深市创业板A股
4639,0,002941,20181128,深市中小板A股
4641,0,002942,20181205,深市中小板A股
4642,0,002943,20181129,深市中小板A股
4643,0,300751,20181109,深市创业板A股
4644,0,300752,20181130,深市创业板A股
4647,1,601319,20181116,沪市主板A股
4648,1,603220,20181115,沪市主板A股
4649,1,603187,20181129,沪市主板A股
4652,1,601860,20190103,沪市主板A股
4654,0,300753,20181213,深市创业板A股
4655,1,603121,20190111,沪市主板A股
4657,1,603629,20181224,沪市主板A股
4659,0,002948,20190116,深市中小板A股
4662,0,002945,20190117,深市中小板A股
4663,1,603185,20181228,沪市主板A股
4664,0,300755,20190129,深市创业板A股
4665,0,300756,20181228,深市创业板A股
4667,0,300757,20190108,深市创业板A股
4668,1,603332,20190117,沪市主板A股
4669,1,603739,20190116,沪市主板A股
4670,0,001872,19930505,深市主板A股
4672,1,601298,20190121,沪市主板A股
4673,1,601975,20190108,沪市主板A股
4674,1,601615,20190123,沪市主板A股
4675,1,603700,20190122,沪市主板A股
4678,0,300759,20190128,深市创业板A股
4679,0,002946,20190125,深市中小板A股
4680,0,300758,20190222,深市创业板A股
4682,0,002947,20190201,深市中小板A股
4684,1,601598,20190118,沪市主板A股
4685,1,603351,20190130,沪市主板A股
4686,1,600928,20190301,沪市主板A股
4693,1,601865,20190215,沪市主板A股
4694,0,300761,20190218,深市创业板A股
4696,1,603956,20190222,沪市主板A股
4697,0,002949,20190226,深市中小板A股
4698,0,002958,20190326,深市中小板A股
4700,1,603681,20190326,沪市主板A股
4701,0,002950,20190311,深市中小板A股
4704,0,300762,20190314,深市创业板A股
4705,0,002951,20190315,深市中小板A股
4706,0,300766,20190325,深市创业板A股
4708,0,300765,20190322,深市创业板A股
4710,0,300763,20190319,深市创业板A股
4711,0,002952,20190328,深市中小板A股
4713,0,300767,20190329,深市创业板A股
4714,1,603379,20190402,沪市主板A股
4715,1,603967,20190429,沪市主板A股
4718,0,300768,20190412,深市创业板A股
4719,1,603068,20190415,沪市主板A股
4720,1,603317,20190416,沪市主板A股
4729,0,300769,20190415,深市创业板A股
4730,0,300770,20190419,深市创业板A股
4731,0,300771,20190422,深市创业板A股
4732,0,300772,20190426,深市创业板A股
4733,0,300773,20190425,深市创业板A股
4735,1,603982,20190522,沪市主板A股
4736,0,002953,20190509,深市中小板A股
4737,1,603697,20190508,沪市主板A股
4740,0,300777,20190516,深市创业板A股
4741,1,600989,20190516,沪市主板A股
4742,1,603267,20190515,沪市主板A股
4744,0,300778,20190510,深市创业板A股
4747,0,002955,20190523,深市中小板A股
4748,0,300775,20190521,深市创业板A股
4749,0,300776,20190517,深市创业板A股
4750,0,300779,20190522,深市创业板A股
4752,1,603327,20190523,沪市主板A股
4754,0,300780,20190531,深市创业板A股
4755,1,603217,20190620,沪市主板A股
4756,1,603863,20190621,沪市主板A股
4759,0,300781,20190606,深市创业板A股
4761,0,300782,20190618,深市创业板A股
4762,1,601236,20190705,沪市主板A股
4763,1,603915,20190614,沪市主板A股
4764,0,002956,20190619,深市中小板A股
4765,0,300594,20190621,深市创业板A股
4766,0,300783,20190712,深市创业板A股
4767,1,600968,20190626,沪市主板A股
4768,1,603867,20190627,沪市主板A股
4769,1,601698,20190628,沪市主板A股
4770,1,603256,20190719,沪市主板A股
4776,0,002966,20190802,深市中小板A股
4777,0,300788,20190705,深市创业板A股
4778,1,603687,20190726,沪市主板A股
4779,1,603983,20190725,沪市主板A股
4785,1,603530,20190805,沪市主板A股
4786,1,603236,20190716,沪市主板A股
4787,1,688001,20190722,沪市科创板A股
4788,1,688002,20190722,沪市科创板A股
4789,1,688003,20190722,沪市科创板A股
4790,1,688006,20190722,沪市科创板A股
4793,1,688008,20190722,沪市科创板A股
4795,0,300785,20190715,深市创业板A股
4797,1,688005,20190722,沪市科创板A股
4798,1,688007,20190722,沪市科创板A股
4799,1,688009,20190722,沪市科创板A股
4800,1,688010,20190722,沪市科创板A股
4801,1,688011,20190722,沪市科创板A股
4802,1,688012,20190722,沪市科创板A股
4803,1,688018,20190722,沪市科创板A股
4804,1,688019,20190722,沪市科创板A股
4805,1,688333,20190722,沪市科创板A股
4807,1,688016,20190722,沪市科创板A股
4808,1,688020,20190722,沪市科创板A股
4809,1,688022,20190722,沪市科创板A股
4810,1,688028,20190722,沪市科创板A股
4811,1,688029,20190722,沪市科创板A股
4812,1,688033,20190722,沪市科创板A股
4813,1,688088,20190722,沪市科创板A股
4814,1,688122,20190722,沪市科创板A股
4816,1,688015,20190722,沪市科创板A股
4817,1,688066,20190722,沪市科创板A股
4818,1,688388,20190722,沪市科创板A股
4819,0,002957,20190726,深市中小板A股
4820,0,300786,20190723,深市创业板A股
4821,1,603279,20190729,沪市主板A股
4822,1,603613,20190730,沪市主板A股
4825,0,002959,20190823,深市中小板A股
4826,1,603662,20190806,沪市主板A股
4827,1,688099,20190808,沪市科创板A股
4828,1,688188,20190808,沪市科创板A股
4829,0,002960,20190809,深市中小板A股
4830,1,688321,20190812,沪市科创板A股
4831,1,603115,20190809,沪市主板A股
4832,0,300787,20190815,深市创业板A股
4836,0,003816,20190826,深市中小板A股
4837,1,603755,20190828,沪市主板A股
4838,1,603992,20190826,沪市主板A股
4840,0,300789,20190828,深市创业板A股
4844,1,603093,20190830,沪市主板A股
4845,0,002961,20190905,深市中小板A股
4846,1,603927,20190909,沪市主板A股
4847,1,688168,20190906,沪市科创板A股
4851,0,002962,20190917,深市中小板A股
4852,1,603786,       0,沪市主板A股
4853,0,300790,20190920,深市创业板A股
4854,1,603815,       0,沪市主板A股
4855,1,688116,20190925,沪市科创板A股
4860,1,688030,20190930,沪市科创板A股
4861,1,688068,20190930,沪市科创板A股
4862,0,300791,20190925,深市创业板A股
4863,1,688036,20190930,沪市科创板A股
4866,1,601077,       0,沪市主板A股
4867,0,300792,20190927,深市创业板A股
4868,1,688368,       0,沪市科创板A股
4869,0,002963,       0,深市中小板A股
4873,0,300793,       0,深市创业板A股
4874,0,300795,       0,深市创业板A股
4875,1,603489,       0,沪市主板A股
